object,replicate_number,replicate_value
ATETattendedSomeCollege,169,3.997504
ATETattendedSomeCollege,170,14.221242
ATETattendedSomeCollege,171,5.721447
ATETattendedSomeCollege,172,1.68893
ATETattendedSomeCollege,173,7.5277615
ATETattendedSomeCollege,174,2.4186032
ATETattendedSomeCollege,175,4.158619
ATETattendedSomeCollege,176,4.8943686
ATETattendedSomeCollege,177,1.688935
ATETattendedSomeCollege,178,5.9435234
ATETattendedSomeCollege,179,5.6048646
ATETattendedSomeCollege,180,3.6576157
ATETattendedSomeCollege,181,3.6900623
ATETattendedSomeCollege,182,1.6248544
ATETattendedSomeCollege,183,2.9131284
ATETattendedSomeCollege,184,6.3362985
ATETattendedSomeCollege,185,2.6652982
ATETattendedSomeCollege,186,6.2501154
ATETattendedSomeCollege,187,4.37857
ATETattendedSomeCollege,188,4.9246626
ATETattendedSomeCollege,189,4.7775793
ATETattendedSomeCollege,190,2.7085593
ATETattendedSomeCollege,191,7.5980372
ATETattendedSomeCollege,192,10.011552
ATETattendedSomeCollege,193,2.0308516
ATETattendedSomeCollege,194,10.588087
ATETattendedSomeCollege,195,5.614244
ATETattendedSomeCollege,196,3.668588
ATETattendedSomeCollege,197,7.715612
ATETattendedSomeCollege,198,5.417702
ATETattendedSomeCollege,199,6.3118854
ATETattendedSomeCollege,200,5.4031477
ATETattendedSomeCollege,201,3.5063107
ATETattendedSomeCollege,202,4.3933606
ATETattendedSomeCollege,203,8.120167
ATETattendedSomeCollege,204,5.144408
ATETattendedSomeCollege,205,7.157261
ATETattendedSomeCollege,206,5.2647486
ATETattendedSomeCollege,207,4.121013
ATETattendedSomeCollege,208,11.326707
ATETattendedSomeCollege,209,7.733862
ATETattendedSomeCollege,210,-0.7160424
ATETattendedSomeCollege,211,1.5901204
ATETattendedSomeCollege,212,12.027579
ATETattendedSomeCollege,213,6.495562
ATETattendedSomeCollege,214,6.2155695
ATETattendedSomeCollege,215,2.8032508
ATETattendedSomeCollege,216,4.735963
ATETattendedSomeCollege,217,2.8771877
ATETattendedSomeCollege,218,1.2855215
ATETattendedSomeCollege,219,6.423935
ATETattendedSomeCollege,220,2.948671
ATETattendedSomeCollege,221,6.859322
ATETattendedSomeCollege,222,3.6757047
ATETattendedSomeCollege,223,2.8272188
ATETattendedSomeCollege,224,4.278582
ATETattendedSomeCollege,225,7.1353316
ATETattendedSomeCollege,226,3.652815
ATETattendedSomeCollege,227,2.499576
ATETattendedSomeCollege,228,5.4870667
ATETattendedSomeCollege,229,2.0672786
ATETattendedSomeCollege,230,-3.3969305
ATETattendedSomeCollege,231,5.598896
ATETattendedSomeCollege,232,6.999624
ATETattendedSomeCollege,233,3.3261113
ATETattendedSomeCollege,234,8.079262
ATETattendedSomeCollege,235,3.8798175
ATETattendedSomeCollege,236,3.3334002
ATETattendedSomeCollege,237,5.972377
ATETattendedSomeCollege,238,5.8214993
ATETattendedSomeCollege,239,5.4304013
ATETattendedSomeCollege,240,7.153667
ATETattendedSomeCollege,241,9.075163
ATETattendedSomeCollege,242,5.715228
ATETattendedSomeCollege,243,8.649344
ATETattendedSomeCollege,244,3.3689644
ATETattendedSomeCollege,245,12.418557
ATETattendedSomeCollege,246,5.667526
ATETattendedSomeCollege,247,7.6821833
ATETattendedSomeCollege,248,2.041592
ATETattendedSomeCollege,249,4.6171026
ATETattendedSomeCollege,250,5.8597164
ATETattendedSomeCollege,251,7.1456237
ATETattendedSomeCollege,252,4.451979
ATETattendedSomeCollege,253,5.646304
ATETattendedSomeCollege,254,5.9298015
ATETattendedSomeCollege,255,1.2275132
ATETattendedSomeCollege,256,8.752466
ATETattendedSomeCollege,257,5.8065166
ATETattendedSomeCollege,258,5.1647367
ATETattendedSomeCollege,259,7.6370625
ATETattendedSomeCollege,260,4.3954697
ATETattendedSomeCollege,261,4.1674876
ATETattendedSomeCollege,262,1.0077943
ATETattendedSomeCollege,263,6.5500283
ATETattendedSomeCollege,264,2.502387
ATETattendedSomeCollege,265,6.2619157
ATETattendedSomeCollege,266,0.73670053
ATETattendedSomeCollege,267,7.377064
ATETattendedSomeCollege,268,2.2501004
ATETattendedSomeCollege,269,-0.556667
ATETattendedSomeCollege,270,2.6313703
ATETattendedSomeCollege,271,3.5266266
ATETattendedSomeCollege,272,9.308915
ATETattendedSomeCollege,273,5.6316133
ATETattendedSomeCollege,274,3.503016
ATETattendedSomeCollege,275,7.5797796
ATETattendedSomeCollege,276,1.8961049
ATETattendedSomeCollege,277,3.4727905
ATETattendedSomeCollege,278,5.67167
ATETattendedSomeCollege,279,0.65203893
ATETattendedSomeCollege,280,2.7312427
ATETattendedSomeCollege,281,1.9470136
ATETattendedSomeCollege,282,4.571614
ATETattendedSomeCollege,283,4.3969765
ATETattendedSomeCollege,284,2.2734342
ATETattendedSomeCollege,285,5.2108574
ATETattendedSomeCollege,286,5.5616508
ATETattendedSomeCollege,287,6.7173276
ATETattendedSomeCollege,288,6.5354385
ATETattendedSomeCollege,289,4.1565375
ATETattendedSomeCollege,290,4.706581
ATETattendedSomeCollege,291,1.0307848
ATETattendedSomeCollege,292,2.2896974
ATETattendedSomeCollege,293,6.370857
ATETattendedSomeCollege,294,3.554931
ATETattendedSomeCollege,295,7.573093
ATETattendedSomeCollege,296,3.4369755
ATETattendedSomeCollege,297,6.2768955
ATETattendedSomeCollege,298,7.127045
ATETattendedSomeCollege,299,0.30931413
ATETattendedSomeCollege,300,3.1914096
ATETattendedSomeCollege,301,7.3639417
ATETattendedSomeCollege,302,5.7628546
ATETattendedSomeCollege,303,7.660064
ATETattendedSomeCollege,304,5.282917
ATETattendedSomeCollege,305,5.0017266
ATETattendedSomeCollege,306,7.915522
ATETattendedSomeCollege,307,6.457954
ATETattendedSomeCollege,308,4.386775
ATETattendedSomeCollege,309,7.1402936
ATETattendedSomeCollege,310,4.9764624
ATETattendedSomeCollege,311,7.478846
ATETattendedSomeCollege,312,5.7557025
ATETattendedSomeCollege,313,7.041669
ATETattendedSomeCollege,314,5.4840145
ATETattendedSomeCollege,315,3.723018
ATETattendedSomeCollege,316,5.237838
ATETattendedSomeCollege,317,8.532765
ATETattendedSomeCollege,318,6.345721
ATETattendedSomeCollege,319,5.355598
ATETattendedSomeCollege,320,7.72147
ATETattendedSomeCollege,321,6.851726
ATETattendedSomeCollege,322,2.4817486
ATETattendedSomeCollege,323,11.67901
ATETattendedSomeCollege,324,4.335789
ATETattendedSomeCollege,325,6.3032346
ATETattendedSomeCollege,326,3.2581296
ATETattendedSomeCollege,327,7.5482993
ATETattendedSomeCollege,328,5.9342427
ATETattendedSomeCollege,329,16.475578
ATETattendedSomeCollege,330,3.8845398
ATETattendedSomeCollege,331,7.0038486
ATETattendedSomeCollege,332,7.3052993
ATETattendedSomeCollege,333,3.8990808
ATETattendedSomeCollege,334,0.47235143
ATETattendedSomeCollege,335,1.8244268
ATETattendedSomeCollege,336,3.6314058
ATETattendedSomeCollege,337,11.912834
ATETattendedSomeCollege,338,7.4613585
ATETattendedSomeCollege,339,8.044523
ATETattendedSomeCollege,340,8.794895
ATETattendedSomeCollege,341,9.693733
ATETattendedSomeCollege,342,2.9715312
ATETattendedSomeCollege,343,3.3314364
ATETattendedSomeCollege,344,9.501794
ATETattendedSomeCollege,345,7.534207
ATETattendedSomeCollege,346,1.8180004
ATETattendedSomeCollege,347,9.216991
ATETattendedSomeCollege,348,3.7685654
ATETattendedSomeCollege,349,5.5945606
ATETattendedSomeCollege,350,4.874504
ATETattendedSomeCollege,351,8.987769
ATETattendedSomeCollege,352,6.984578
ATETattendedSomeCollege,353,4.880584
ATETattendedSomeCollege,354,8.339122
ATETattendedSomeCollege,355,5.283801
ATETattendedSomeCollege,356,4.6681933
ATETattendedSomeCollege,357,2.2495317
ATETattendedSomeCollege,358,8.084309
ATETattendedSomeCollege,359,4.8615923
ATETattendedSomeCollege,360,2.3316097
ATETattendedSomeCollege,361,7.914543
ATETattendedSomeCollege,362,7.0175304
ATETattendedSomeCollege,363,4.567325
ATETattendedSomeCollege,364,13.389654
ATETattendedSomeCollege,365,3.8864367
ATETattendedSomeCollege,366,6.87963
ATETattendedSomeCollege,367,1.8887057
ATETattendedSomeCollege,368,4.523025
ATETattendedSomeCollege,369,2.3665044
ATETattendedSomeCollege,370,8.487567
ATETattendedSomeCollege,371,4.769687
ATETattendedSomeCollege,372,4.043042
ATETattendedSomeCollege,373,4.144959
ATETattendedSomeCollege,374,2.6472309
ATETattendedSomeCollege,375,6.5261183
ATETattendedSomeCollege,376,6.236578
ATETattendedSomeCollege,377,1.7216312
ATETattendedSomeCollege,378,5.0862494
ATETattendedSomeCollege,379,0.8366672
ATETattendedSomeCollege,380,7.0847697
ATETattendedSomeCollege,381,8.126343
ATETattendedSomeCollege,382,3.4933236
ATETattendedSomeCollege,383,3.6231425
ATETattendedSomeCollege,384,4.427691
ATETattendedSomeCollege,385,10.923121
ATETattendedSomeCollege,386,3.9554274
ATETattendedSomeCollege,387,5.8209
ATETattendedSomeCollege,388,8.97194
ATETattendedSomeCollege,389,11.229101
ATETattendedSomeCollege,390,3.6130753
ATETattendedSomeCollege,391,8.831881
ATETattendedSomeCollege,392,8.816533
ATETattendedSomeCollege,393,7.2795672
ATETattendedSomeCollege,394,1.5170147
ATETattendedSomeCollege,395,2.2444713
ATETattendedSomeCollege,396,7.517066
ATETattendedSomeCollege,397,5.3337555
ATETattendedSomeCollege,398,7.992245
ATETattendedSomeCollege,399,0.23090135
ATETattendedSomeCollege,400,7.8418555
ATETattendedSomeCollege,401,10.165482
ATETattendedSomeCollege,402,5.785754
ATETattendedSomeCollege,403,4.095653
ATETattendedSomeCollege,404,2.008935
ATETattendedSomeCollege,405,3.421304
ATETattendedSomeCollege,406,3.9708686
ATETattendedSomeCollege,407,6.583362
ATETattendedSomeCollege,408,4.321595
ATETattendedSomeCollege,409,5.8655796
ATETattendedSomeCollege,410,1.3349106
ATETattendedSomeCollege,411,2.6593301
ATETattendedSomeCollege,412,6.1937017
ATETattendedSomeCollege,413,1.3113943
ATETattendedSomeCollege,414,7.2250338
ATETattendedSomeCollege,415,4.117902
ATETattendedSomeCollege,416,6.1789937
ATETattendedSomeCollege,417,9.893233
ATETattendedSomeCollege,418,5.283971
ATETattendedSomeCollege,419,7.728423
ATETattendedSomeCollege,420,4.736773
ATETattendedSomeCollege,421,2.9327803
ATETattendedSomeCollege,422,6.7752614
ATETattendedSomeCollege,423,6.674549
ATETattendedSomeCollege,424,7.0497766
ATETattendedSomeCollege,425,0.06573159
ATETattendedSomeCollege,426,6.770295
ATETattendedSomeCollege,427,-2.7377675
ATETattendedSomeCollege,428,3.981141
ATETattendedSomeCollege,429,5.211589
ATETattendedSomeCollege,430,5.6432123
ATETattendedSomeCollege,431,4.115862
ATETattendedSomeCollege,432,5.521807
ATETattendedSomeCollege,433,4.25379
ATETattendedSomeCollege,434,6.1656785
ATETattendedSomeCollege,435,6.378752
ATETattendedSomeCollege,436,0.43201652
ATETattendedSomeCollege,437,4.2069974
ATETattendedSomeCollege,438,7.4416466
ATETattendedSomeCollege,439,2.1989892
ATETattendedSomeCollege,440,8.055934
ATETattendedSomeCollege,441,6.100552
ATETattendedSomeCollege,442,1.5279179
ATETattendedSomeCollege,443,3.0007977
ATETattendedSomeCollege,444,5.69352
ATETattendedSomeCollege,445,3.9497097
ATETattendedSomeCollege,446,6.550153
ATETattendedSomeCollege,447,4.2345257
ATETattendedSomeCollege,448,6.3892226
ATETattendedSomeCollege,449,6.4589615
ATETattendedSomeCollege,450,8.02186
ATETattendedSomeCollege,451,5.7804747
ATETattendedSomeCollege,452,2.407845
ATETattendedSomeCollege,453,8.115182
ATETattendedSomeCollege,454,4.8699975
ATETattendedSomeCollege,455,5.80187
ATETattendedSomeCollege,456,2.6155477
ATETattendedSomeCollege,457,14.722962
ATETattendedSomeCollege,458,3.0971503
ATETattendedSomeCollege,459,3.7641098
ATETattendedSomeCollege,460,8.754968
ATETattendedSomeCollege,461,9.806456
ATETattendedSomeCollege,462,4.858389
ATETattendedSomeCollege,463,8.633053
ATETattendedSomeCollege,464,3.080819
ATETattendedSomeCollege,465,-0.59823704
ATETattendedSomeCollege,466,7.8615336
ATETattendedSomeCollege,467,7.2706532
ATETattendedSomeCollege,468,0.66222596
ATETattendedSomeCollege,469,8.498064
ATETattendedSomeCollege,470,5.8852034
ATETattendedSomeCollege,471,4.674356
ATETattendedSomeCollege,472,9.37831
ATETattendedSomeCollege,473,3.62683
ATETattendedSomeCollege,474,5.0954723
ATETattendedSomeCollege,475,6.3534594
ATETattendedSomeCollege,476,-0.53730255
ATETattendedSomeCollege,477,-0.19994374
ATETattendedSomeCollege,478,8.240327
ATETattendedSomeCollege,479,2.8663614
ATETattendedSomeCollege,480,11.846943
ATETattendedSomeCollege,481,2.4899096
ATETattendedSomeCollege,482,4.7671328
ATETattendedSomeCollege,483,7.286726
ATETattendedSomeCollege,484,7.684651
ATETattendedSomeCollege,485,5.975245
ATETattendedSomeCollege,486,6.0102463
ATETattendedSomeCollege,487,5.765154
ATETattendedSomeCollege,488,3.5570982
ATETattendedSomeCollege,489,8.540498
ATETattendedSomeCollege,490,5.658169
ATETattendedSomeCollege,491,2.322909
ATETattendedSomeCollege,492,5.2513967
ATETattendedSomeCollege,493,2.3009605
ATETattendedSomeCollege,494,4.4509387
ATETattendedSomeCollege,495,8.727439
ATETattendedSomeCollege,496,8.215995
ATETattendedSomeCollege,497,6.385709
ATETattendedSomeCollege,498,3.4619381
ATETattendedSomeCollege,499,5.3939776
ATETattendedSomeCollege,500,4.0942574
ATETattendedSomeCollege,501,6.942738
ATETattendedSomeCollege,502,2.790909
ATETattendedSomeCollege,503,7.525792
ATETattendedSomeCollege,504,3.507156
ATETattendedSomeCollege,505,5.0794516
ATETattendedSomeCollege,506,10.666678
ATETattendedSomeCollege,507,6.8143353
ATETattendedSomeCollege,508,3.3909106
ATETattendedSomeCollege,509,6.417139
ATETattendedSomeCollege,510,5.5270853
ATETattendedSomeCollege,511,3.768647
ATETattendedSomeCollege,512,1.9253668
ATETattendedSomeCollege,513,7.7475467
ATETattendedSomeCollege,514,4.8326316
ATETattendedSomeCollege,515,6.6492043
ATETattendedSomeCollege,516,5.6164665
ATETattendedSomeCollege,517,5.0105815
ATETattendedSomeCollege,518,3.1261504
ATETattendedSomeCollege,519,1.7591236
ATETattendedSomeCollege,520,7.498145
ATETattendedSomeCollege,521,7.0720167
ATETattendedSomeCollege,522,7.791062
ATETattendedSomeCollege,523,8.475847
ATETattendedSomeCollege,524,3.1558638
ATETattendedSomeCollege,525,7.1420364
ATETattendedSomeCollege,526,4.9258223
ATETattendedSomeCollege,527,3.1236567
ATETattendedSomeCollege,528,6.352653
ATETattendedSomeCollege,529,5.052821
ATETattendedSomeCollege,530,-0.8001754
ATETattendedSomeCollege,531,4.0085936
ATETattendedSomeCollege,532,8.355237
ATETattendedSomeCollege,533,2.9878638
ATETattendedSomeCollege,534,5.0338306
ATETattendedSomeCollege,535,9.152238
ATETattendedSomeCollege,536,4.5559144
ATETattendedSomeCollege,537,7.0635924
ATETattendedSomeCollege,538,5.2692676
ATETattendedSomeCollege,539,4.626655
ATETattendedSomeCollege,540,9.519093
ATETattendedSomeCollege,541,12.3121395
ATETattendedSomeCollege,542,4.8931
ATETattendedSomeCollege,543,13.349569
ATETattendedSomeCollege,544,-4.5734878
ATETattendedSomeCollege,545,6.036296
ATETattendedSomeCollege,546,9.59762
ATETattendedSomeCollege,547,9.051826
ATETattendedSomeCollege,548,2.945122
ATETattendedSomeCollege,549,10.887475
ATETattendedSomeCollege,550,4.460459
ATETattendedSomeCollege,551,4.7290382
ATETattendedSomeCollege,552,2.572584
ATETattendedSomeCollege,553,6.048026
ATETattendedSomeCollege,554,4.1475186
ATETattendedSomeCollege,555,3.0487053
ATETattendedSomeCollege,556,3.4745555
ATETattendedSomeCollege,557,5.621909
ATETattendedSomeCollege,558,8.22216
ATETattendedSomeCollege,559,4.6243005
ATETattendedSomeCollege,560,5.773909
ATETattendedSomeCollege,561,7.511219
ATETattendedSomeCollege,562,7.456937
ATETattendedSomeCollege,563,1.265804
ATETattendedSomeCollege,564,5.080183
ATETattendedSomeCollege,565,1.0173156
ATETattendedSomeCollege,566,10.169404
ATETattendedSomeCollege,567,9.489464
ATETattendedSomeCollege,568,9.718897
ATETattendedSomeCollege,569,3.2652025
ATETattendedSomeCollege,570,3.9775126
ATETattendedSomeCollege,571,5.7575483
ATETattendedSomeCollege,572,3.4049745
ATETattendedSomeCollege,573,8.404369
ATETattendedSomeCollege,574,5.7780013
ATETattendedSomeCollege,575,6.9042597
ATETattendedSomeCollege,576,7.637723
ATETattendedSomeCollege,577,4.3921804
ATETattendedSomeCollege,578,5.2308745
ATETattendedSomeCollege,579,1.1886184
ATETattendedSomeCollege,580,4.6723785
ATETattendedSomeCollege,581,6.784102
ATETattendedSomeCollege,582,6.6292257
ATETattendedSomeCollege,583,3.5893943
ATETattendedSomeCollege,584,4.494188
ATETattendedSomeCollege,585,5.1118627
ATETattendedSomeCollege,586,0.513741
ATETattendedSomeCollege,587,4.089326
ATETattendedSomeCollege,588,3.8421023
ATETattendedSomeCollege,589,7.0865126
ATETattendedSomeCollege,590,7.773093
ATETattendedSomeCollege,591,4.8636436
ATETattendedSomeCollege,592,1.0420206
ATETattendedSomeCollege,593,2.5538745
ATETattendedSomeCollege,594,9.025964
ATETattendedSomeCollege,595,-0.06222811
ATETattendedSomeCollege,596,-0.7542509
ATETattendedSomeCollege,597,2.865531
ATETattendedSomeCollege,598,1.8205312
ATETattendedSomeCollege,599,7.8330526
ATETattendedSomeCollege,600,4.2882633
ATETattendedSomeCollege,601,7.741726
ATETattendedSomeCollege,602,6.3466024
ATETattendedSomeCollege,603,6.629873
ATETattendedSomeCollege,604,3.0377467
ATETattendedSomeCollege,605,4.014576
ATETattendedSomeCollege,606,7.438601
ATETattendedSomeCollege,607,2.572625
ATETattendedSomeCollege,608,5.2391753
ATETattendedSomeCollege,609,6.127274
ATETattendedSomeCollege,610,5.912489
ATETattendedSomeCollege,611,9.291872
ATETattendedSomeCollege,612,6.948896
ATETattendedSomeCollege,613,4.828835
ATETattendedSomeCollege,614,3.1014605
ATETattendedSomeCollege,615,5.5442414
ATETattendedSomeCollege,616,3.7155802
ATETattendedSomeCollege,617,3.494631
ATETattendedSomeCollege,618,4.283533
ATETattendedSomeCollege,619,6.754364
ATETattendedSomeCollege,620,12.869673
ATETattendedSomeCollege,621,3.1489353
ATETattendedSomeCollege,622,3.2115507
ATETattendedSomeCollege,623,6.969882
ATETattendedSomeCollege,624,2.3799057
ATETattendedSomeCollege,625,5.685815
ATETattendedSomeCollege,626,5.366535
ATETattendedSomeCollege,627,2.0769014
ATETattendedSomeCollege,628,3.9373558
ATETattendedSomeCollege,629,6.7055187
ATETattendedSomeCollege,630,3.83743
ATETattendedSomeCollege,631,3.1991913
ATETattendedSomeCollege,632,4.1777205
ATETattendedSomeCollege,633,6.7513666
ATETattendedSomeCollege,634,9.103613
ATETattendedSomeCollege,635,8.608006
ATETattendedSomeCollege,636,5.855001
ATETattendedSomeCollege,637,6.2829666
ATETattendedSomeCollege,638,4.2969475
ATETattendedSomeCollege,639,5.9041114
ATETattendedSomeCollege,640,2.6504872
ATETattendedSomeCollege,641,7.6207347
ATETattendedSomeCollege,642,7.3882494
ATETattendedSomeCollege,643,3.9053438
ATETattendedSomeCollege,644,4.712168
ATETattendedSomeCollege,645,6.3829274
ATETattendedSomeCollege,646,5.7071896
ATETattendedSomeCollege,647,7.8917766
ATETattendedSomeCollege,648,4.518818
ATETattendedSomeCollege,649,3.7183342
ATETattendedSomeCollege,650,1.9452602
ATETattendedSomeCollege,651,3.7615526
ATETattendedSomeCollege,652,3.227349
ATETattendedSomeCollege,653,0.0292388
ATETattendedSomeCollege,654,4.2175803
ATETattendedSomeCollege,655,-1.3504448
ATETattendedSomeCollege,656,4.261245
ATETattendedSomeCollege,657,6.9374895
ATETattendedSomeCollege,658,7.633105
ATETattendedSomeCollege,659,4.9391255
ATETattendedSomeCollege,660,7.883637
ATETattendedSomeCollege,661,0.6508324
ATETattendedSomeCollege,662,11.280071
ATETattendedSomeCollege,663,-0.03382896
ATETattendedSomeCollege,664,2.1181536
ATETattendedSomeCollege,665,5.2831507
ATETattendedSomeCollege,666,5.536279
ATETattendedSomeCollege,667,6.9059625
ATETattendedSomeCollege,668,4.201763
ATETattendedSomeCollege,669,6.0545864
ATETattendedSomeCollege,670,9.160958
ATETattendedSomeCollege,671,6.6171784
ATETattendedSomeCollege,672,6.271266
ATETattendedSomeCollege,673,4.356813
ATETattendedSomeCollege,674,8.401264
ATETattendedSomeCollege,675,6.3013835
ATETattendedSomeCollege,676,2.7963028
ATETattendedSomeCollege,677,4.635843
ATETattendedSomeCollege,678,2.2351482
ATETattendedSomeCollege,679,1.7936157
