object,replicate_number,replicate_value
GvmntAllAppUB,369,0.86693506
GvmntAllAppUB,370,0.91412725
GvmntAllAppUB,371,0.88885347
GvmntAllAppUB,372,0.87524357
GvmntAllAppUB,373,0.84606109
GvmntAllAppUB,374,0.87958799
GvmntAllAppUB,375,0.90077878
GvmntAllAppUB,376,0.89714555
GvmntAllAppUB,377,0.90483991
GvmntAllAppUB,378,0.9094227
GvmntAllAppUB,379,0.88834482
GvmntAllAppUB,380,0.89531678
GvmntAllAppUB,381,0.91620379
GvmntAllAppUB,382,0.89099391
GvmntAllAppUB,383,0.89319638
GvmntAllAppUB,384,0.89878246
GvmntAllAppUB,385,0.94059856
GvmntAllAppUB,386,0.8882418
GvmntAllAppUB,387,0.90029279
GvmntAllAppUB,388,0.85625865
GvmntAllAppUB,389,0.86668169
GvmntAllAppUB,390,0.89045222
GvmntAllAppUB,391,0.87618835
GvmntAllAppUB,392,0.93282453
GvmntAllAppUB,393,0.91806744
GvmntAllAppUB,394,0.91367305
GvmntAllAppUB,395,0.92803132
GvmntAllAppUB,396,0.85929698
GvmntAllAppUB,397,0.88064249
GvmntAllAppUB,398,0.86051762
GvmntAllAppUB,399,0.91282187
GvmntAllAppUB,400,0.91475551
GvmntAllAppUB,401,0.92069336
GvmntAllAppUB,402,0.87884028
GvmntAllAppUB,403,0.89257445
GvmntAllAppUB,404,0.86253538
GvmntAllAppUB,405,0.88420064
GvmntAllAppUB,406,0.90895071
GvmntAllAppUB,407,0.87548479
GvmntAllAppUB,408,0.85433401
GvmntAllAppUB,409,0.91521543
GvmntAllAppUB,410,0.8723732
GvmntAllAppUB,411,0.90352461
GvmntAllAppUB,412,0.93154389
GvmntAllAppUB,413,0.86956444
GvmntAllAppUB,414,0.84542257
GvmntAllAppUB,415,0.85691606
GvmntAllAppUB,416,0.91255108
GvmntAllAppUB,417,0.91097801
GvmntAllAppUB,418,0.90096511
GvmntAllAppUB,419,0.93824921
GvmntAllAppUB,420,0.88525413
GvmntAllAppUB,421,0.90226465
GvmntAllAppUB,422,0.91908346
GvmntAllAppUB,423,0.90369611
GvmntAllAppUB,424,0.87254356
GvmntAllAppUB,425,0.8935533
GvmntAllAppUB,426,0.93737875
GvmntAllAppUB,427,0.89572416
GvmntAllAppUB,428,0.85924824
GvmntAllAppUB,429,0.89277
GvmntAllAppUB,430,0.90542695
GvmntAllAppUB,431,0.89595263
GvmntAllAppUB,432,0.88836926
GvmntAllAppUB,433,0.89324779
GvmntAllAppUB,434,0.89951049
GvmntAllAppUB,435,0.90123544
GvmntAllAppUB,436,0.88713807
GvmntAllAppUB,437,0.88432178
GvmntAllAppUB,438,0.94496213
GvmntAllAppUB,439,0.85339747
GvmntAllAppUB,440,0.88306939
GvmntAllAppUB,441,0.84586993
GvmntAllAppUB,442,0.82734129
GvmntAllAppUB,443,0.89810772
GvmntAllAppUB,444,0.86642069
GvmntAllAppUB,445,0.92256078
GvmntAllAppUB,446,0.89106398
GvmntAllAppUB,447,0.91903867
GvmntAllAppUB,448,0.89361448
GvmntAllAppUB,449,0.93675377
GvmntAllAppUB,450,0.91581059
GvmntAllAppUB,451,0.89792708
GvmntAllAppUB,452,0.92063457
GvmntAllAppUB,453,0.88209087
GvmntAllAppUB,454,0.86058169
GvmntAllAppUB,455,0.85742858
GvmntAllAppUB,456,0.86332177
GvmntAllAppUB,457,0.88816691
GvmntAllAppUB,458,0.91816104
GvmntAllAppUB,459,0.89900964
GvmntAllAppUB,460,0.92184241
GvmntAllAppUB,461,0.90470433
GvmntAllAppUB,462,0.89981943
GvmntAllAppUB,463,0.92279858
GvmntAllAppUB,464,0.88403813
GvmntAllAppUB,465,0.8291392
GvmntAllAppUB,466,0.93206579
GvmntAllAppUB,467,0.89456754
GvmntAllAppUB,468,0.90333102
GvmntAllAppUB,469,0.88244921
GvmntAllAppUB,470,0.90121159
GvmntAllAppUB,471,0.87377467
GvmntAllAppUB,472,0.88322088
GvmntAllAppUB,473,0.92545561
GvmntAllAppUB,474,0.85091084
GvmntAllAppUB,475,0.90665282
GvmntAllAppUB,476,0.8509474
GvmntAllAppUB,477,0.91480423
GvmntAllAppUB,478,0.85493205
GvmntAllAppUB,479,0.91929453
GvmntAllAppUB,480,0.79969952
GvmntAllAppUB,481,0.89583549
GvmntAllAppUB,482,0.88558288
GvmntAllAppUB,483,0.9127768
GvmntAllAppUB,484,0.89057199
GvmntAllAppUB,485,0.93508017
GvmntAllAppUB,486,0.9162808
GvmntAllAppUB,487,0.93059191
GvmntAllAppUB,488,0.92670493
GvmntAllAppUB,489,0.87800313
GvmntAllAppUB,490,0.89755007
GvmntAllAppUB,491,0.89916666
GvmntAllAppUB,492,0.91219749
GvmntAllAppUB,493,0.9108277
GvmntAllAppUB,494,0.88592469
GvmntAllAppUB,495,0.92344182
GvmntAllAppUB,496,0.94076514
GvmntAllAppUB,497,0.8733145
GvmntAllAppUB,498,0.88572501
GvmntAllAppUB,499,0.89656398
GvmntAllAppUB,500,0.92652052
GvmntAllAppUB,501,0.9016892
GvmntAllAppUB,502,0.91392655
GvmntAllAppUB,503,0.91676408
GvmntAllAppUB,504,0.88665547
GvmntAllAppUB,505,0.92733528
GvmntAllAppUB,506,0.88636248
GvmntAllAppUB,507,0.87121673
GvmntAllAppUB,508,0.91538138
GvmntAllAppUB,509,0.91954315
GvmntAllAppUB,510,0.88786384
GvmntAllAppUB,511,0.91195967
GvmntAllAppUB,512,0.92403158
GvmntAllAppUB,513,0.91779202
GvmntAllAppUB,514,0.9006586
GvmntAllAppUB,515,0.9086037
GvmntAllAppUB,516,0.88124371
GvmntAllAppUB,517,0.88790131
GvmntAllAppUB,518,0.91580224
GvmntAllAppUB,519,0.86930806
GvmntAllAppUB,520,0.83668459
GvmntAllAppUB,521,0.9010368
GvmntAllAppUB,522,0.92211585
GvmntAllAppUB,523,0.93874477
GvmntAllAppUB,524,0.85698761
GvmntAllAppUB,525,0.9164198
GvmntAllAppUB,526,0.91554029
GvmntAllAppUB,527,0.90102476
GvmntAllAppUB,528,0.86253556
GvmntAllAppUB,529,0.89671606
GvmntAllAppUB,530,0.90186887
GvmntAllAppUB,531,0.90085194
GvmntAllAppUB,532,0.89313624
GvmntAllAppUB,533,0.94046291
GvmntAllAppUB,534,0.89120207
GvmntAllAppUB,535,0.87240012
GvmntAllAppUB,536,0.86148631
GvmntAllAppUB,537,0.8863873
GvmntAllAppUB,538,0.8926149
GvmntAllAppUB,539,0.90592903
GvmntAllAppUB,540,0.90988154
GvmntAllAppUB,541,0.9061936
GvmntAllAppUB,542,0.88783071
GvmntAllAppUB,543,0.91238956
GvmntAllAppUB,544,0.88247645
GvmntAllAppUB,545,0.90785025
GvmntAllAppUB,546,0.8873958
GvmntAllAppUB,547,0.82871579
GvmntAllAppUB,548,0.93566328
GvmntAllAppUB,549,0.88723906
GvmntAllAppUB,550,0.90126533
GvmntAllAppUB,551,0.9348882
GvmntAllAppUB,552,0.90112002
GvmntAllAppUB,553,0.92594362
GvmntAllAppUB,554,0.86979972
GvmntAllAppUB,555,0.84783619
GvmntAllAppUB,556,0.83292661
GvmntAllAppUB,557,0.9165311
GvmntAllAppUB,558,0.88349362
GvmntAllAppUB,559,0.89858398
GvmntAllAppUB,560,0.85622919
GvmntAllAppUB,561,0.91678647
GvmntAllAppUB,562,0.90243587
GvmntAllAppUB,563,0.8900801
GvmntAllAppUB,564,0.88783895
GvmntAllAppUB,565,0.87762793
GvmntAllAppUB,566,0.81854801
GvmntAllAppUB,567,0.93655315
GvmntAllAppUB,568,0.91709052
GvmntAllAppUB,569,0.83066876
GvmntAllAppUB,570,0.89960991
GvmntAllAppUB,571,0.88195274
GvmntAllAppUB,572,0.92528678
GvmntAllAppUB,573,0.9384211
GvmntAllAppUB,574,0.91154849
GvmntAllAppUB,575,0.86716935
GvmntAllAppUB,576,0.87227932
GvmntAllAppUB,577,0.91711082
GvmntAllAppUB,578,0.90094569
GvmntAllAppUB,579,0.89075747
GvmntAllAppUB,580,0.93599893
GvmntAllAppUB,581,0.91175089
GvmntAllAppUB,582,0.93282371
GvmntAllAppUB,583,0.90778069
GvmntAllAppUB,584,0.90479357
GvmntAllAppUB,585,0.93268551
GvmntAllAppUB,586,0.9325377
GvmntAllAppUB,587,0.91006034
GvmntAllAppUB,588,0.90849726
GvmntAllAppUB,589,0.92615581
GvmntAllAppUB,590,0.87729861
GvmntAllAppUB,591,0.92434706
GvmntAllAppUB,592,0.8410693
GvmntAllAppUB,593,0.92429442
GvmntAllAppUB,594,0.91919177
GvmntAllAppUB,595,0.85641276
GvmntAllAppUB,596,0.88658426
GvmntAllAppUB,597,0.92263597
GvmntAllAppUB,598,0.92333264
GvmntAllAppUB,599,0.87986059
GvmntAllAppUB,600,0.90241998
GvmntAllAppUB,601,0.854243
GvmntAllAppUB,602,0.93137517
GvmntAllAppUB,603,0.88642877
GvmntAllAppUB,604,0.91098232
GvmntAllAppUB,605,0.89006449
GvmntAllAppUB,606,0.90340705
GvmntAllAppUB,607,0.90615193
GvmntAllAppUB,608,0.86367811
GvmntAllAppUB,609,0.91645099
GvmntAllAppUB,610,0.85318298
GvmntAllAppUB,611,0.91420242
GvmntAllAppUB,612,0.88173054
GvmntAllAppUB,613,0.87900118
GvmntAllAppUB,614,0.90419269
GvmntAllAppUB,615,0.90788747
GvmntAllAppUB,616,0.91623736
GvmntAllAppUB,617,0.88236166
GvmntAllAppUB,618,0.87758233
GvmntAllAppUB,619,0.92485374
GvmntAllAppUB,620,0.91309312
GvmntAllAppUB,621,0.94361085
GvmntAllAppUB,622,0.92261627
GvmntAllAppUB,623,0.9022302
GvmntAllAppUB,624,0.91766057
GvmntAllAppUB,625,0.90576763
GvmntAllAppUB,626,0.89138884
GvmntAllAppUB,627,0.91415336
GvmntAllAppUB,628,0.85575749
GvmntAllAppUB,629,0.82734959
GvmntAllAppUB,630,0.90688656
GvmntAllAppUB,631,0.87347988
GvmntAllAppUB,632,0.86685194
GvmntAllAppUB,633,0.91803022
GvmntAllAppUB,634,0.86116513
GvmntAllAppUB,635,0.91506969
GvmntAllAppUB,636,0.88201665
GvmntAllAppUB,637,0.91447365
GvmntAllAppUB,638,0.92412324
GvmntAllAppUB,639,0.92597863
GvmntAllAppUB,640,0.90518016
GvmntAllAppUB,641,0.9210447
GvmntAllAppUB,642,0.89626192
GvmntAllAppUB,643,0.87989296
GvmntAllAppUB,644,0.917729
GvmntAllAppUB,645,0.88614184
GvmntAllAppUB,646,0.88528148
GvmntAllAppUB,647,0.93079662
GvmntAllAppUB,648,0.94090019
GvmntAllAppUB,649,0.94981503
GvmntAllAppUB,650,0.93447676
GvmntAllAppUB,651,0.83020343
GvmntAllAppUB,652,0.88602224
GvmntAllAppUB,653,0.85707045
GvmntAllAppUB,654,0.88795769
GvmntAllAppUB,655,0.92203279
GvmntAllAppUB,656,0.94727529
GvmntAllAppUB,657,0.87131515
GvmntAllAppUB,658,0.85792533
GvmntAllAppUB,659,0.92605139
GvmntAllAppUB,660,0.90934807
GvmntAllAppUB,661,0.91624069
GvmntAllAppUB,662,0.93190191
GvmntAllAppUB,663,0.89417767
GvmntAllAppUB,664,0.92279113
GvmntAllAppUB,665,0.91518959
GvmntAllAppUB,666,0.8972642
GvmntAllAppUB,667,0.91433286
GvmntAllAppUB,668,0.86869361
GvmntAllAppUB,669,0.94837903
GvmntAllAppUB,670,0.91240739
GvmntAllAppUB,671,0.8983699
GvmntAllAppUB,672,0.88604305
GvmntAllAppUB,673,0.93701988
GvmntAllAppUB,674,0.89952114
GvmntAllAppUB,675,0.89409544
GvmntAllAppUB,676,0.92292987
GvmntAllAppUB,677,0.90215604
GvmntAllAppUB,678,0.93961141
GvmntAllAppUB,679,0.90714386
GvmntAllAppUB,680,0.87724138
GvmntAllAppUB,681,0.89761491
GvmntAllAppUB,682,0.94664399
GvmntAllAppUB,683,0.8544225
GvmntAllAppUB,684,0.88078387
GvmntAllAppUB,685,0.8138272
GvmntAllAppUB,686,0.90703121
GvmntAllAppUB,687,0.88128067
GvmntAllAppUB,688,0.88010489
GvmntAllAppUB,689,0.91810328
GvmntAllAppUB,690,0.90481184
GvmntAllAppUB,691,0.92462309
GvmntAllAppUB,692,0.83112086
GvmntAllAppUB,693,0.90878007
GvmntAllAppUB,694,0.88514366
GvmntAllAppUB,695,0.92179723
GvmntAllAppUB,696,0.89198558
GvmntAllAppUB,697,0.84741745
GvmntAllAppUB,698,0.90645814
GvmntAllAppUB,699,0.88174748
GvmntAllAppUB,700,0.92142657
GvmntAllAppUB,701,0.88846731
GvmntAllAppUB,702,0.88699984
GvmntAllAppUB,703,0.90195781
GvmntAllAppUB,704,0.88835697
GvmntAllAppUB,705,0.90547763
GvmntAllAppUB,706,0.91969978
GvmntAllAppUB,707,0.92958542
GvmntAllAppUB,708,0.88344498
GvmntAllAppUB,709,0.91733898
GvmntAllAppUB,710,0.92543119
GvmntAllAppUB,711,0.89397238
GvmntAllAppUB,712,0.87641329
GvmntAllAppUB,713,0.91615526
GvmntAllAppUB,714,0.92170584
GvmntAllAppUB,715,0.86420389
GvmntAllAppUB,716,0.87471437
GvmntAllAppUB,717,0.9269901
GvmntAllAppUB,718,0.83497447
GvmntAllAppUB,719,0.91882918
GvmntAllAppUB,720,0.92612779
GvmntAllAppUB,721,0.88291388
GvmntAllAppUB,722,0.88848638
GvmntAllAppUB,723,0.89568384
GvmntAllAppUB,724,0.89758817
GvmntAllAppUB,725,0.94089267
GvmntAllAppUB,726,0.89531026
GvmntAllAppUB,727,0.94148022
GvmntAllAppUB,728,0.93665525
GvmntAllAppUB,729,0.91155743
GvmntAllAppUB,730,0.9168606
GvmntAllAppUB,731,0.91459971
GvmntAllAppUB,732,0.85684443
GvmntAllAppUB,733,0.92169349
GvmntAllAppUB,734,0.87922633
GvmntAllAppUB,735,0.84537891
