object,replicate_number,replicate_value
"EarlyRetirementAge",58,.0246128
"EarlyRetirementAge",59,.0389759
"EarlyRetirementAge",60,.042679
"EarlyRetirementAge",61,.0655669
"EarlyRetirementAge",62,.018405
"EarlyRetirementAge",63,.1209961
"EarlyRetirementAge",64,-.0094603
"EarlyRetirementAge",65,.039955
"EarlyRetirementAge",66,.0329086
"EarlyRetirementAge",67,.1031894
"EarlyRetirementAge",68,.0654986
"EarlyRetirementAge",69,.1182423
"EarlyRetirementAge",70,.0680312
"EarlyRetirementAge",71,.0634549
"EarlyRetirementAge",72,.0614023
"EarlyRetirementAge",73,.0549852
"EarlyRetirementAge",74,.0208943
"EarlyRetirementAge",75,.1528302
"EarlyRetirementAge",76,.066197
"EarlyRetirementAge",77,.0880858
"EarlyRetirementAge",78,.0465019
"EarlyRetirementAge",79,.0199782
"EarlyRetirementAge",80,.082009
"EarlyRetirementAge",81,.1550146
"EarlyRetirementAge",82,.0826553
"EarlyRetirementAge",83,.0527689
"EarlyRetirementAge",84,.1182824
"EarlyRetirementAge",85,.0216952
"EarlyRetirementAge",86,.034616
"EarlyRetirementAge",87,.0921293
"EarlyRetirementAge",88,.0318777
"EarlyRetirementAge",89,.0492922
"EarlyRetirementAge",90,.0552106
"EarlyRetirementAge",91,.0542486
"EarlyRetirementAge",92,.0833199
"EarlyRetirementAge",93,.0404199
"EarlyRetirementAge",94,.0125203
"EarlyRetirementAge",95,.0407282
"EarlyRetirementAge",96,.1075715
"EarlyRetirementAge",97,.1391272
"EarlyRetirementAge",98,.0669074
"EarlyRetirementAge",99,.0073537
"EarlyRetirementAge",100,.0317089
"EarlyRetirementAge",101,.062952
"EarlyRetirementAge",102,.1202759
"EarlyRetirementAge",103,.0363913
"EarlyRetirementAge",104,.015468
"EarlyRetirementAge",105,.0262099
"EarlyRetirementAge",106,.0614279
"EarlyRetirementAge",107,.064356
"EarlyRetirementAge",108,.0279878
"EarlyRetirementAge",109,.0842863
"EarlyRetirementAge",110,.0405871
"EarlyRetirementAge",111,.0372687
"EarlyRetirementAge",112,.0711093
"EarlyRetirementAge",113,.0280297
"EarlyRetirementAge",114,.1163177
"EarlyRetirementAge",115,.0079114
"EarlyRetirementAge",116,.035904
"EarlyRetirementAge",117,.0961158
"EarlyRetirementAge",118,.0694297
"EarlyRetirementAge",119,-.0422655
"EarlyRetirementAge",120,.1462341
"EarlyRetirementAge",121,.0679124
"EarlyRetirementAge",122,.0674972
"EarlyRetirementAge",123,.0785962
"EarlyRetirementAge",124,.0455885
"EarlyRetirementAge",125,.018598
"EarlyRetirementAge",126,.0097867
"EarlyRetirementAge",127,.1047009
"EarlyRetirementAge",128,.0582747
"EarlyRetirementAge",129,.0745958
"EarlyRetirementAge",130,.0913195
"EarlyRetirementAge",131,.0609429
"EarlyRetirementAge",132,.089221
"EarlyRetirementAge",133,.1148741
"EarlyRetirementAge",134,.0930674
"EarlyRetirementAge",135,.0028353
"EarlyRetirementAge",136,.0150708
"EarlyRetirementAge",137,.0267081
"EarlyRetirementAge",138,.0395737
"EarlyRetirementAge",139,.1029239
"EarlyRetirementAge",140,.1063044
"EarlyRetirementAge",141,.0527444
"EarlyRetirementAge",142,.0483545
"EarlyRetirementAge",143,.0462967
"EarlyRetirementAge",144,.0039911
"EarlyRetirementAge",145,.0699726
"EarlyRetirementAge",146,.0464146
"EarlyRetirementAge",147,.0368613
"EarlyRetirementAge",148,.0812325
"EarlyRetirementAge",149,.0227112
"EarlyRetirementAge",150,.0041863
"EarlyRetirementAge",151,.0276938
"EarlyRetirementAge",152,.1614503
"EarlyRetirementAge",153,.0339945
"EarlyRetirementAge",154,.053649
"EarlyRetirementAge",155,.081612
"EarlyRetirementAge",156,.0467436
"EarlyRetirementAge",157,.0529173
"EarlyRetirementAge",158,.0611016
"EarlyRetirementAge",159,.0505654
"EarlyRetirementAge",160,.0279099
"EarlyRetirementAge",161,.0665695
"EarlyRetirementAge",162,.0341922
"EarlyRetirementAge",163,.0553539
"EarlyRetirementAge",164,.061544
"EarlyRetirementAge",165,.0379036
"EarlyRetirementAge",166,.0698097
"EarlyRetirementAge",167,.1289189
"EarlyRetirementAge",168,.0616384
"EarlyRetirementAge",169,.1020254
"EarlyRetirementAge",170,.0377345
"EarlyRetirementAge",171,.0368689
"EarlyRetirementAge",172,.0243501
"EarlyRetirementAge",173,.1123391
"EarlyRetirementAge",174,.0935039
"EarlyRetirementAge",175,.07197
"EarlyRetirementAge",176,.047035
"EarlyRetirementAge",177,.046683
"EarlyRetirementAge",178,.1512962
"EarlyRetirementAge",179,.0934744
"EarlyRetirementAge",180,-.0031736
"EarlyRetirementAge",181,.1212954
"EarlyRetirementAge",182,.052255
"EarlyRetirementAge",183,.0699667
"EarlyRetirementAge",184,.1053867
"EarlyRetirementAge",185,.0705802
"EarlyRetirementAge",186,.0724258
"EarlyRetirementAge",187,.0270692
"EarlyRetirementAge",188,.0623277
"EarlyRetirementAge",189,.0389546
"EarlyRetirementAge",190,.0792511
"EarlyRetirementAge",191,.1025168
"EarlyRetirementAge",192,.0449853
"EarlyRetirementAge",193,.0272515
"EarlyRetirementAge",194,.0142066
"EarlyRetirementAge",195,.0498336
"EarlyRetirementAge",196,.0631158
"EarlyRetirementAge",197,.1806622
"EarlyRetirementAge",198,.1229151
"EarlyRetirementAge",199,.0585506
"EarlyRetirementAge",200,.074614
"EarlyRetirementAge",201,.0357341
"EarlyRetirementAge",202,.0387368
"EarlyRetirementAge",203,.0540963
"EarlyRetirementAge",204,.1263914
"EarlyRetirementAge",205,.0048405
"EarlyRetirementAge",206,.077131
"EarlyRetirementAge",207,.0111378
"EarlyRetirementAge",208,.0770117
"EarlyRetirementAge",209,.1593921
"EarlyRetirementAge",210,.0252752
"EarlyRetirementAge",211,.0906731
"EarlyRetirementAge",212,.0183278
"EarlyRetirementAge",213,.0890938
"EarlyRetirementAge",214,.0056375
"EarlyRetirementAge",215,.0957181
"EarlyRetirementAge",216,.0520034
"EarlyRetirementAge",217,.0211996
"EarlyRetirementAge",218,.0254482
"EarlyRetirementAge",219,.0978654
"EarlyRetirementAge",220,.1360538
"EarlyRetirementAge",221,.0442351
"EarlyRetirementAge",222,.1294095
"EarlyRetirementAge",223,.0468682
"EarlyRetirementAge",224,.0406588
"EarlyRetirementAge",225,.0507559
"EarlyRetirementAge",226,.0559035
"EarlyRetirementAge",227,.0949883
"EarlyRetirementAge",228,.0500394
"EarlyRetirementAge",229,.0182248
"EarlyRetirementAge",230,.0591656
"EarlyRetirementAge",231,.1272861
"EarlyRetirementAge",232,.0224118
"EarlyRetirementAge",233,.0257927
"EarlyRetirementAge",234,.0869029
"EarlyRetirementAge",235,.0336569
"EarlyRetirementAge",236,.1222679
"EarlyRetirementAge",237,.0613281
"EarlyRetirementAge",238,.0541403
"EarlyRetirementAge",239,.0333647
"EarlyRetirementAge",240,.0908133
"EarlyRetirementAge",241,.1688468
"EarlyRetirementAge",242,.0096108
"EarlyRetirementAge",243,.1675024
"EarlyRetirementAge",244,.0480538
"EarlyRetirementAge",245,.0292987
"EarlyRetirementAge",246,.0498301
"EarlyRetirementAge",247,.0561016
"EarlyRetirementAge",248,.1346238
"EarlyRetirementAge",249,.0766213
"EarlyRetirementAge",250,.0171826
"EarlyRetirementAge",251,.0699714
"EarlyRetirementAge",252,.1386479
"EarlyRetirementAge",253,.0410673
"EarlyRetirementAge",254,.0521054
"EarlyRetirementAge",255,.075754
"EarlyRetirementAge",256,.0958894
"EarlyRetirementAge",257,.0623693
"EarlyRetirementAge",258,.0682779
"EarlyRetirementAge",259,.0827345
"EarlyRetirementAge",260,.0251155
"EarlyRetirementAge",261,.1026962
"EarlyRetirementAge",262,.0328371
"EarlyRetirementAge",263,.0583271
"EarlyRetirementAge",264,.0218561
"EarlyRetirementAge",265,.0987812
"EarlyRetirementAge",266,-.0106123
"EarlyRetirementAge",267,.0256188
"EarlyRetirementAge",268,.0578772
"EarlyRetirementAge",269,.1411147
"EarlyRetirementAge",270,.1400879
"EarlyRetirementAge",271,.0599942
"EarlyRetirementAge",272,.0904054
"EarlyRetirementAge",273,.0144572
"EarlyRetirementAge",274,.0394181
"EarlyRetirementAge",275,.039538
"EarlyRetirementAge",276,.1100902
"EarlyRetirementAge",277,.0958622
"EarlyRetirementAge",278,.0971673
"EarlyRetirementAge",279,.0871404
"EarlyRetirementAge",280,.0324563
"EarlyRetirementAge",281,.1450505
"EarlyRetirementAge",282,.0235878
"EarlyRetirementAge",283,.0403045
"EarlyRetirementAge",284,.0755275
"EarlyRetirementAge",285,.1208952
"EarlyRetirementAge",286,.0963234
"EarlyRetirementAge",287,.1176988
"EarlyRetirementAge",288,.0351242
"EarlyRetirementAge",289,.0586419
"EarlyRetirementAge",290,.0737591
"EarlyRetirementAge",291,.0392986
"EarlyRetirementAge",292,.0522843
"EarlyRetirementAge",293,.0426524
"EarlyRetirementAge",294,.0517016
"EarlyRetirementAge",295,.1037922
"EarlyRetirementAge",296,.0212571
"EarlyRetirementAge",297,.0350552
"EarlyRetirementAge",298,.0427415
"EarlyRetirementAge",299,.122605
"EarlyRetirementAge",300,.0553124
"EarlyRetirementAge",301,.064186
"EarlyRetirementAge",302,.0891045
"EarlyRetirementAge",303,.0804024
"EarlyRetirementAge",304,.1811533
"EarlyRetirementAge",305,.0445531
"EarlyRetirementAge",306,.1153549
"EarlyRetirementAge",307,.0789937
"EarlyRetirementAge",308,.0652464
"EarlyRetirementAge",309,.1155981
"EarlyRetirementAge",310,.0304446
"EarlyRetirementAge",311,.0075173
"EarlyRetirementAge",312,.037794
"EarlyRetirementAge",313,.0479411
"EarlyRetirementAge",314,.0609412
"EarlyRetirementAge",315,.1258253
"EarlyRetirementAge",316,.0534457
"EarlyRetirementAge",317,.0873449
"EarlyRetirementAge",318,.0498704
"EarlyRetirementAge",319,.0653044
"EarlyRetirementAge",320,.1004712
"EarlyRetirementAge",321,.0440418
"EarlyRetirementAge",322,.1693391
"EarlyRetirementAge",323,.1204925
"EarlyRetirementAge",324,.087897
"EarlyRetirementAge",325,.0438229
"EarlyRetirementAge",326,.036302
"EarlyRetirementAge",327,.050092
"EarlyRetirementAge",328,.0588637
"EarlyRetirementAge",329,.0322728
"EarlyRetirementAge",330,.0600862
"EarlyRetirementAge",331,.0366148
"EarlyRetirementAge",332,.0426024
"EarlyRetirementAge",333,.038571
"EarlyRetirementAge",334,.061789
"EarlyRetirementAge",335,.0673935
"EarlyRetirementAge",336,.1096214
"EarlyRetirementAge",337,.0380071
"EarlyRetirementAge",338,.1315286
"EarlyRetirementAge",339,.0361159
"EarlyRetirementAge",340,.0060895
"EarlyRetirementAge",341,.0630362
"EarlyRetirementAge",342,.1583826
"EarlyRetirementAge",343,.0766653
"EarlyRetirementAge",344,.0447249
"EarlyRetirementAge",345,.0255826
"EarlyRetirementAge",346,.1381681
"EarlyRetirementAge",347,.0468581
"EarlyRetirementAge",348,.0510532
"EarlyRetirementAge",349,.130421
"EarlyRetirementAge",350,.1187848
"EarlyRetirementAge",351,.0324945
"EarlyRetirementAge",352,.037238
"EarlyRetirementAge",353,.0515514
"EarlyRetirementAge",354,.0198837
"EarlyRetirementAge",355,.216492
"EarlyRetirementAge",356,.0330585
"EarlyRetirementAge",357,.1253121
"EarlyRetirementAge",358,.1740646
"EarlyRetirementAge",359,.0256279
"EarlyRetirementAge",360,.0834288
"EarlyRetirementAge",361,.0235281
"EarlyRetirementAge",362,.0287064
"EarlyRetirementAge",363,.0470549
"EarlyRetirementAge",364,.0608136
"EarlyRetirementAge",365,.0536694
"EarlyRetirementAge",366,.0196305
"EarlyRetirementAge",367,.0525978
"EarlyRetirementAge",368,.0294354
"EarlyRetirementAge",369,.0115285
"EarlyRetirementAge",370,.1611632
"EarlyRetirementAge",371,.0469542
"EarlyRetirementAge",372,.1436976
"EarlyRetirementAge",373,.0291648
"EarlyRetirementAge",374,.0782301
"EarlyRetirementAge",375,.0223108
"EarlyRetirementAge",376,.0293904
"EarlyRetirementAge",377,.0344199
"EarlyRetirementAge",378,.0680831
"EarlyRetirementAge",379,.0412709
"EarlyRetirementAge",380,.1504141
"EarlyRetirementAge",381,.1092549
"EarlyRetirementAge",382,.0348396
"EarlyRetirementAge",383,.051766
"EarlyRetirementAge",384,.1772455
"EarlyRetirementAge",385,.0452806
"EarlyRetirementAge",386,.0580309
"EarlyRetirementAge",387,.0458415
"EarlyRetirementAge",388,.080053
"EarlyRetirementAge",389,.0486123
"EarlyRetirementAge",390,.0728841
"EarlyRetirementAge",391,.0664957
"EarlyRetirementAge",392,.0336854
"EarlyRetirementAge",393,.1400773
"EarlyRetirementAge",394,.0896797
"EarlyRetirementAge",395,.0173951
"EarlyRetirementAge",396,.0124823
"EarlyRetirementAge",397,.0244781
"EarlyRetirementAge",398,.1467716
"EarlyRetirementAge",399,.0907099
"EarlyRetirementAge",400,.0623188
"EarlyRetirementAge",401,.1109786
"EarlyRetirementAge",402,.0248326
"EarlyRetirementAge",403,.0568868
"EarlyRetirementAge",404,.1551862
"EarlyRetirementAge",405,.0575978
"EarlyRetirementAge",406,.1021951
"EarlyRetirementAge",407,.0149483
"EarlyRetirementAge",408,.178006
"EarlyRetirementAge",409,.0485092
"EarlyRetirementAge",410,.0619802
"EarlyRetirementAge",411,.061259
"EarlyRetirementAge",412,.0281981
"EarlyRetirementAge",413,.037491
"EarlyRetirementAge",414,.0419218
"EarlyRetirementAge",415,.0207059
"EarlyRetirementAge",416,.082096
"EarlyRetirementAge",417,.0288589
"EarlyRetirementAge",418,.0508374
"EarlyRetirementAge",419,.0027066
"EarlyRetirementAge",420,.0718005
"EarlyRetirementAge",421,.032525
"EarlyRetirementAge",422,.0543511
"EarlyRetirementAge",423,.0279504
"EarlyRetirementAge",424,.0758015
"EarlyRetirementAge",425,.0411519
"EarlyRetirementAge",426,.067426
"EarlyRetirementAge",427,.0539667
"EarlyRetirementAge",428,.0198254
"EarlyRetirementAge",429,.0124657
"EarlyRetirementAge",430,.0295663
"EarlyRetirementAge",431,.0822579
"EarlyRetirementAge",432,.0747708
"EarlyRetirementAge",433,.0554284
"EarlyRetirementAge",434,.0489301
"EarlyRetirementAge",435,.0117225
"EarlyRetirementAge",436,.0243623
"EarlyRetirementAge",437,.0643526
"EarlyRetirementAge",438,.0282619
"EarlyRetirementAge",439,.0497748
"EarlyRetirementAge",440,.0834499
"EarlyRetirementAge",441,.010334
"EarlyRetirementAge",442,.088485
"EarlyRetirementAge",443,.0901966
"EarlyRetirementAge",444,.0104796
"EarlyRetirementAge",445,.0465284
"EarlyRetirementAge",446,.0700333
"EarlyRetirementAge",447,.0447023
"EarlyRetirementAge",448,.0584763
"EarlyRetirementAge",449,.0446348
"EarlyRetirementAge",450,.1270575
"EarlyRetirementAge",451,.0223259
"EarlyRetirementAge",452,.0251086
"EarlyRetirementAge",453,.0803154
"EarlyRetirementAge",454,.0890441
"EarlyRetirementAge",455,.0940492
"EarlyRetirementAge",456,.0728317
"EarlyRetirementAge",457,.103753
"EarlyRetirementAge",458,.0300171
"EarlyRetirementAge",459,.0126636
"EarlyRetirementAge",460,.1459091
"EarlyRetirementAge",461,.0990977
"EarlyRetirementAge",462,.082895
"EarlyRetirementAge",463,.0921886
"EarlyRetirementAge",464,-.0008617
"EarlyRetirementAge",465,.1554883
"EarlyRetirementAge",466,.0521567
"EarlyRetirementAge",467,.1216125
"EarlyRetirementAge",468,.0794596
"EarlyRetirementAge",469,-.0141541
"EarlyRetirementAge",470,.035009
"EarlyRetirementAge",471,.037276
"EarlyRetirementAge",472,.0190533
"EarlyRetirementAge",473,.0493255
"EarlyRetirementAge",474,.0803299
"EarlyRetirementAge",475,.0295033
"EarlyRetirementAge",476,.0171376
"EarlyRetirementAge",477,.061571
"EarlyRetirementAge",478,.136045
"EarlyRetirementAge",479,.0836495
"EarlyRetirementAge",480,.0458076
"EarlyRetirementAge",481,.0632285
"EarlyRetirementAge",482,.0863473
"EarlyRetirementAge",483,.0249781
"EarlyRetirementAge",484,.108125
"EarlyRetirementAge",485,.1178544
"EarlyRetirementAge",486,.0301352
"EarlyRetirementAge",487,.0246233
"EarlyRetirementAge",488,.0788704
"EarlyRetirementAge",489,.0356522
"EarlyRetirementAge",490,.0958309
"EarlyRetirementAge",491,.1859558
"EarlyRetirementAge",492,.1511449
"EarlyRetirementAge",493,.0501601
"EarlyRetirementAge",494,.0951691
"EarlyRetirementAge",495,.1060909
"EarlyRetirementAge",496,.0478175
"EarlyRetirementAge",497,.0487081
"EarlyRetirementAge",498,.0436684
"EarlyRetirementAge",499,.0512319
"EarlyRetirementAge",500,.0336249
"FullRetirementAge",1,.0718521
"FullRetirementAge",2,.047217
"FullRetirementAge",3,.0196221
"FullRetirementAge",4,.1566425
"FullRetirementAge",5,.0755459
"FullRetirementAge",6,.1269901
"FullRetirementAge",7,.0797247
"FullRetirementAge",8,.0323324
"FullRetirementAge",9,.1382674
"FullRetirementAge",10,.081491
"FullRetirementAge",11,.1267932
"FullRetirementAge",12,.0770052
"FullRetirementAge",13,.0776931
"FullRetirementAge",14,.0185492
"FullRetirementAge",15,.0849459
"FullRetirementAge",16,.0565065
"FullRetirementAge",17,.0461986
"FullRetirementAge",18,.111755
"FullRetirementAge",19,.0678816
"FullRetirementAge",20,.0698305
"FullRetirementAge",21,.1187769
"FullRetirementAge",22,.0523261
"FullRetirementAge",23,.0685921
"FullRetirementAge",24,.0997931
"FullRetirementAge",25,.0663124
"FullRetirementAge",26,.092967
"FullRetirementAge",27,.1247763
"FullRetirementAge",28,.0707144
"FullRetirementAge",29,.0403579
"FullRetirementAge",30,.0502197
"FullRetirementAge",31,.0831866
"FullRetirementAge",32,.0001602
"FullRetirementAge",33,.1397446
"FullRetirementAge",34,.0520149
"FullRetirementAge",35,.1220392
"FullRetirementAge",36,.0565643
"FullRetirementAge",37,.1043163
"FullRetirementAge",38,.0786435
"FullRetirementAge",39,.0676778
"FullRetirementAge",40,.0871656
"FullRetirementAge",41,.0654362
"FullRetirementAge",42,.0563679
"FullRetirementAge",43,.1994925
"FullRetirementAge",44,.0256807
"FullRetirementAge",45,.0770813
"FullRetirementAge",46,.0647242
"FullRetirementAge",47,.0907128
"FullRetirementAge",48,.1301397
"FullRetirementAge",49,.1150534
"FullRetirementAge",50,.0904642
"FullRetirementAge",51,.0775272
"FullRetirementAge",52,.0590246
"FullRetirementAge",53,.0611437
"FullRetirementAge",54,.0897981
"FullRetirementAge",55,.1123684
"FullRetirementAge",56,.0668829
"FullRetirementAge",57,.0714778
"FullRetirementAge",58,.0605878
"FullRetirementAge",59,.0564985
"FullRetirementAge",60,.0723061
"FullRetirementAge",61,.0632115
"FullRetirementAge",62,.0216453
"FullRetirementAge",63,.106826
"FullRetirementAge",64,.0012049
"FullRetirementAge",65,.0548702
"FullRetirementAge",66,.0468529
"FullRetirementAge",67,.1049638
"FullRetirementAge",68,.0708445
"FullRetirementAge",69,.1302926
"FullRetirementAge",70,.099805
"FullRetirementAge",71,.0950703
"FullRetirementAge",72,.0749741
"FullRetirementAge",73,.0668166
"FullRetirementAge",74,.0514408
"FullRetirementAge",75,.1761397
"FullRetirementAge",76,.0657125
"FullRetirementAge",77,.1235395
"FullRetirementAge",78,.0366715
"FullRetirementAge",79,.041308
"FullRetirementAge",80,.0918882
"FullRetirementAge",81,.1621461
"FullRetirementAge",82,.0922604
"FullRetirementAge",83,.0719663
"FullRetirementAge",84,.0877053
"FullRetirementAge",85,.0453587
"FullRetirementAge",86,.0571122
"FullRetirementAge",87,.1026644
"FullRetirementAge",88,.0636385
"FullRetirementAge",89,.0612741
"FullRetirementAge",90,.076256
"FullRetirementAge",91,.0798527
"FullRetirementAge",92,.104023
"FullRetirementAge",93,.070446
"FullRetirementAge",94,.0335725
"FullRetirementAge",95,.0759113
"FullRetirementAge",96,.0995388
"FullRetirementAge",97,.1640891
"FullRetirementAge",98,.0797325
"FullRetirementAge",99,.0377085
"FullRetirementAge",100,.0428939
"FullRetirementAge",101,.0694317
"FullRetirementAge",102,.1306969
"FullRetirementAge",103,.0413016
"FullRetirementAge",104,.0493617
"FullRetirementAge",105,.055296
"FullRetirementAge",106,.0955487
"FullRetirementAge",107,.0815665
"FullRetirementAge",108,.0553687
"FullRetirementAge",109,.0897043
"FullRetirementAge",110,.0537082
"FullRetirementAge",111,.0589514
"FullRetirementAge",112,.0979319
"FullRetirementAge",113,.0421478
"FullRetirementAge",114,.1104315
"FullRetirementAge",115,.0026206
"FullRetirementAge",116,.0475463
"FullRetirementAge",117,.0996683
"FullRetirementAge",118,.0825581
"FullRetirementAge",119,.0123511
"FullRetirementAge",120,.1729058
"FullRetirementAge",121,.0713012
"FullRetirementAge",122,.0805619
"FullRetirementAge",123,.0850607
"FullRetirementAge",124,.0540955
"FullRetirementAge",125,.0308525
"FullRetirementAge",126,.0450563
"FullRetirementAge",127,.1162144
"FullRetirementAge",128,.0967333
"FullRetirementAge",129,.1080486
"FullRetirementAge",130,.0961037
"FullRetirementAge",131,.0968378
"FullRetirementAge",132,.118308
"FullRetirementAge",133,.1338441
"FullRetirementAge",134,.1111451
"FullRetirementAge",135,.0112391
"FullRetirementAge",136,.0583169
"FullRetirementAge",137,.0519605
"FullRetirementAge",138,.0396111
"FullRetirementAge",139,.1033628
"FullRetirementAge",140,.1404531
"FullRetirementAge",141,.0301714
"FullRetirementAge",142,.0338577
"FullRetirementAge",143,.087302
"FullRetirementAge",144,.0269727
"FullRetirementAge",145,.0713094
"FullRetirementAge",146,.0995929
"FullRetirementAge",147,.0553411
"FullRetirementAge",148,.1198142
"FullRetirementAge",149,.0563808
"FullRetirementAge",150,.0195234
"FullRetirementAge",151,.0488925
"FullRetirementAge",152,.1446787
"FullRetirementAge",153,.0455461
"FullRetirementAge",154,.0688494
"FullRetirementAge",155,.0930489
"FullRetirementAge",156,.0408155
"FullRetirementAge",157,.0424755
"FullRetirementAge",158,.0475825
"FullRetirementAge",159,.0585037
"FullRetirementAge",160,.0262005
"FullRetirementAge",161,.0963767
"FullRetirementAge",162,.0655235
"FullRetirementAge",163,.0917373
"FullRetirementAge",164,.0569029
"FullRetirementAge",165,.037699
"FullRetirementAge",166,.0912922
"FullRetirementAge",167,.1644256
"FullRetirementAge",168,.0791524
"FullRetirementAge",169,.0933685
"FullRetirementAge",170,.0776623
"FullRetirementAge",171,.054244
"FullRetirementAge",172,.0277766
"FullRetirementAge",173,.1489637
"FullRetirementAge",174,.0709982
"FullRetirementAge",175,.0906704
"FullRetirementAge",176,.0670068
"FullRetirementAge",177,.0765704
"FullRetirementAge",178,.1499346
"FullRetirementAge",179,.1122207
"FullRetirementAge",180,.0578843
"FullRetirementAge",181,.110376
"FullRetirementAge",182,.0810496
"FullRetirementAge",183,.0802483
"FullRetirementAge",184,.140086
"FullRetirementAge",185,.0967247
"FullRetirementAge",186,.0952345
"FullRetirementAge",187,.0593937
"FullRetirementAge",188,.08783
"FullRetirementAge",189,.0301744
"FullRetirementAge",190,.0927499
"FullRetirementAge",191,.1290674
"FullRetirementAge",192,.0529518
"FullRetirementAge",193,.0631268
"FullRetirementAge",194,.0470855
"FullRetirementAge",195,.0510066
"FullRetirementAge",196,.0679012
"FullRetirementAge",197,.1888588
"FullRetirementAge",198,.1399325
"FullRetirementAge",199,.0748652
"FullRetirementAge",200,.0564117
"FullRetirementAge",201,.0695191
"FullRetirementAge",202,.0662373
"FullRetirementAge",203,.0472073
"FullRetirementAge",204,.1782201
"FullRetirementAge",205,.0241843
"FullRetirementAge",206,.1081631
"FullRetirementAge",207,.0472272
"FullRetirementAge",208,.1078507
"FullRetirementAge",209,.1473556
"FullRetirementAge",210,.0511417
"FullRetirementAge",211,.1075143
"FullRetirementAge",212,.0407511
"FullRetirementAge",213,.0861191
"FullRetirementAge",214,.0474216
"FullRetirementAge",215,.0970913
"FullRetirementAge",216,.0764985
"FullRetirementAge",217,.0359039
"FullRetirementAge",218,.0616928
"FullRetirementAge",219,.1150351
"FullRetirementAge",220,.1768626
"FullRetirementAge",221,.0862435
"FullRetirementAge",222,.1522942
"FullRetirementAge",223,.0674918
"FullRetirementAge",224,.0692131
"FullRetirementAge",225,.0735439
"FullRetirementAge",226,.0673671
"FullRetirementAge",227,.0955105
"FullRetirementAge",228,.0624215
"FullRetirementAge",229,.0544907
"FullRetirementAge",230,.077517
"FullRetirementAge",231,.1283936
"FullRetirementAge",232,.0593039
"FullRetirementAge",233,.0355621
"FullRetirementAge",234,.1013068
"FullRetirementAge",235,.022144
"FullRetirementAge",236,.1408351
"FullRetirementAge",237,.0519787
"FullRetirementAge",238,.0827102
"FullRetirementAge",239,.024508
"FullRetirementAge",240,.1230303
"FullRetirementAge",241,.1694714
"FullRetirementAge",242,.0351971
"FullRetirementAge",243,.1890568
"FullRetirementAge",244,.0794703
"FullRetirementAge",245,.0704725
"FullRetirementAge",246,.0814583
"FullRetirementAge",247,.0885645
"FullRetirementAge",248,.1273343
"FullRetirementAge",249,.1241813
"FullRetirementAge",250,.0581055
"FullRetirementAge",251,.0916634
"FullRetirementAge",252,.1174023
"FullRetirementAge",253,.0686573
"FullRetirementAge",254,.0660703
"FullRetirementAge",255,.1030937
"FullRetirementAge",256,.1355989
"FullRetirementAge",257,.0746547
"FullRetirementAge",258,.0784951
"FullRetirementAge",259,.0997904
"FullRetirementAge",260,.024963
"FullRetirementAge",261,.1021894
"FullRetirementAge",262,.0661495
"FullRetirementAge",263,.0489635
"FullRetirementAge",264,.0511249
"FullRetirementAge",265,.101391
"FullRetirementAge",266,.0113867
"FullRetirementAge",267,.0383719
